Jam,Tanggal,Bulan,Tahun,Username,Caption,Link,Like,Komentar
18,15,7,2020,ayukartikadewi,External Validation  Ketika posting sesuatu dan dapat likes banyak kita senang Kalau likesnya dikit kita sedih Likesnya dapat dari siapa Orang lain  Ketika melakukan kebaikan dan kita dipuji orang lain kita sumringah Kalau gak ada yang notice kita bete ah ngapain berbuat baik kalau gak ada yang mengapresiasi Apresiasinya dapat dari siapa Orang lain  Ketika kita memilih sekolah atau jurusan kita memilih berdasarkan apa yang menurut orang lain keren Kerennya dapat dari siapa Orang lain  Ketika kita memilih teman hidup kita memilih berdasarkan siapa yang lebih populer Popularitasnya dapat dari siapa Orang lain  Ketika kita sibuk belajar untuk meningkatkan kemampuan diri kita melakukannya karena melihat orang lain sudah jago melakukannya Standarnya dapat dari siapa Orang lain  Ketika kita diputusin kita merasa gak tau lagi harus melakukan apa dalam hidup karena selama ini kita ngikut apa kata dia dalam merencanakan hidup Rencana hidupnya dapat dari siapa Orang lain  Ketika kita bekerja mati2an sampai mengorbankan keluarga dan kesehatan kita melakukannya karena orang2 di sekitar kita juga bekerja mati2an Definisi kerja kerasnya dapat dari siapa Orang lain  ___  Kita sering banget punya target2 yang didasarkan pada apa kata orang karena kita dibesarkan dengan filosofi demikian  Kita berjuang sekuat tenaga menjadi orang yang  baik untuk orang lain berguna bagi orang lain dicintai oleh orang lain melayani orang lain  Akibatnya gimana Bahagia dan sedihnya kita akan bergantung pada pendapat orang lain  Susah loh hidup begini Capek  ___  Pertanyaan dari coachjhussein untuk saya beberapa minggu lalu  Kalau gak ada pujian dari orang lain kalau gak ada kekhawatiran apa kata orang lain kalau gak ada keperluan membuat senang orang lain kalau gak ada jabatan mentereng nama kampus yang berkilau dan kantor yang megah kalau gak ada external validation dari orang lain  apakah kita akan tetap melakukan apa yang kita lakukan sekarang  __  External validation adalah salah topik yang saya sampaikan di acaranya hersphere_ bbrp minggu lalu ,https://www.instagram.com/p/CCqTxNzsu_e,1279,33
17,14,7,2020,ayukartikadewi,Kemarin2 ketika gak Jumatan 3x kita dosa gak yah  Apakah kita akan automunafik  __  Meskipun sekarang kita sudah bisa ke masjid lagi dengan protokol kesehatan ketat cek deh pembahasan benergitu tentang hal ini  Jangan lupa kalau ke masjid kita STMJ ya S singkat T tak bersentuhan baik secara langsung salaman dll maupun tidak langsung pinjammeminjam sajadah dll M masker selalu dipakai J jaga jarak  ,https://www.instagram.com/p/CCnrYu4sZL_,196,0
18,10,7,2020,ayukartikadewi,Everything is simple Everything is not always easy  Beberapa hari lalu saya ngobrol dengan mentor saya menceritakan sebuah masalah yang sedang saya hadapi Setelah selesai bercerita saya bertanya saya harus gimana ya Dia menjawab dengan singkat just like everything else make it simple  Kami lalu mendiskusikan beberapa opsi solusi yang setelah didiskusikan memang terdengar simpel Sampai kadang2 saya bingung kok bisa ya saya gak kepikiran Tapi memang itu fungsinya diskusi mengklarifikasi akar masalah dan menstrukturkan solusi  Dari semua solusi yang kami jabarkan itu hampir semuanya tidak mudah untuk dilakukan Tapi memang logisnya hal itulah yang harus dilakukan  ___  Kita kadang2 membuat hal2 yang seharusnya jadi sederhana menjadi rumit karena kita terlalu banyak asumsi di kepala kita karena kita mengkhawatirkan skenario2 yang belum tentu terjadi dan karena kita memikirkan hal2 yang di luar kendali kita  Thank you you,https://www.instagram.com/p/CCdcpHcMRTH,855,8
17,9,7,2020,ayukartikadewi,Filosofi Bubur Ayam  Di antara kita pasti ada yang jadi anggota timbuburdiaduk Bahkan ada juga yang radikal yang sampai kerupuk2nya diaduk  Dan pasti ada juga yang sealiran dengan saya timbuburgakdiaduk Saya lumayan garis keras dalam hal ini  Teman saya ainurhidayatmars pernah berkata bahwa ada 4 level toleransi 1 tingkatan toleransi yang paling bawah selama lu gak nyenggol gw gpp 2 senang dengan adanya perbedaan 3 merayakan perbedaan 4 melindungi perbedaan  Nah kita jangan hanya bertoleransi pasif tingkat 1 Kita harus bisa naik kelas sampai ke tingkat 4  ____  Mari kita pakai contoh bubur ayam tadi  Saya punya teman anggap saja namanya Budi Kami berbeda prinsip dalam perbuburan maka kami gak mau deket2 Lebih baik gak berkontak daripada ribut Dan memang kami tidak pernah ribut lha gak pernah berinteraksi  Ini level 1 Selama Budi gak nyenggol saya gpp  Setelah kami semakin bijak kami belajar untuk hidup berdampingan Kami ternyata justru senang dengan adanya perbedaan karena jadi bisa belajar tentang keunikan masingmasing Ini level 2 SENANG dgn perbedaan  Ketika ada hari besar timbuburdiaduk saya ikut mengucapkan dengan gembira Begitu juga ketika ada festival timbuburgakdiaduk Budi menemani saya ke sana Ini level 3 MERAYAKAN perbedaan  Suatu hari saya dan Budi kulineran bareng Sampailah di sebuah warung bubur yang kami belum pernah coba Ternyata warung bubur ini hanya melayani timbuburdiaduk Saya sedih Saya bilang ke Budi udah kamu makan aja gpp Nanti saya makan di rumah aja Tapi Budi menolak Dia berbicara dengan abang buburnya dan membela hak saya Abang tolong izinkan teman saya untuk makan bubur dengan cara gak diaduk Ini adalah hak dia Setelah diskusi panjang akhirnya Abang Bubur memahami makna toleransi Saya bisa ikut makan bubur meski tidak diaduk Budi sudah sampai pada level 4 MELINDUNGI perbedaan  __  Ini saya ceritakan ketika ngamen acara Leadership School di IPB minggu lalu trus dikasih kenang2an ini  __  Btw temen2 IPB kemaren pas banget 5050 yang bubur diaduk  gak diaduk  Jadi teman2 buburnya diaduk atau nggak  __  Dan jangan lupa tag temen yang namanya Budi ,https://www.instagram.com/p/CCaw90zMMU8,1124,56
18,8,7,2020,ayukartikadewi,Kalau memutuskan mau menikah dan memutuskan mau punya anak jangan lupa bikinnya bareng ngurusnya bareng  __  The most important career choice youll make is who you choose to marry  Sheryl Sandberg COO Facebook  Menikah tidak berarti kita mengubur mimpimimpi kita Gimana caranya Cari calon pasangan yang mendukung mimpi kita dan menguatkan citacita kita dong  __  Saya my sister kalismardiasih dan Kak gambarnana bikin komik nih tentang pembagian peran di rumah tangga  Baca yuk  ___  Buat yang sudah berumah tangga cerita dong gimana pembagian tugas di rumah kalian  __  Buat yang masih memilih2 calon pasangan hidup silakan komik ini dikirim ke gebetan Kalau dia tidak setuju dengan filosofi bikinnya bareng ngurusnya bareng barangkali dia bukan teman hidup yang tepat  __,https://www.instagram.com/p/CCYUD40MAmA,2589,60
18,6,7,2020,ayukartikadewi,Inner Friend vs Inner Enemy  Mau jadi pembicara di acara ini Inner friend wah kesempatan bagus Coba aja Sekalian latihan public speaking dan bisa belajar dari pembicara lain Inner enemy buset di situ pembicara2 lainnya hebat2 semua Gak pede ah  Kayaknya aku sudah yakin pada orang ini Inner friend nah kalau sudah yakin bilang dong Kali aja dia juga punya perasaan yang sama Inner enemy halu banget mana mau dia keren seperti dia sama orang kayak saya Udah lah diem aja Ntar kalau ditolak kan malu  gagal Inner friend gpp Puas2in aja dulu nangis  Namanya juga lagi belajar Yang penting kan udah coba Inner enemy tuh kan gw bilang juga apa Bego sih Makanya jangan aneh2 lah  Yang mana yang lebih sering didengarkan  __  Awalnya suara inner friend akan pelaaaan banget Dan kadang2 harus ditanyain dulu oke inner friend tadi kan inner enemy udah ribut banget kasih opini Menurut kamu gimana  Tapi sering2 dengerin deh  __  Keberanian tu harus dicari Harus dilatih,https://www.instagram.com/p/CCTHmh5MQLW,1620,41
17,29,6,2020,ayukartikadewi,Happy Birthday tidar_rachmadi  Semoga seluruh hidupmu dan jiwamu diberkahi dengan keselamatan kesehatan dan kebahagiaan  Tenang pemirsa ini foto 2 tahun lalu ketika Cofounders sabangmerauke lagi ngumpul2  __  Kasih fun fact aja deh  Dari kiri ke kanan baris depan trus baris belakang  1 Saya pernah salah naik pesawat mau ke Palembang tapi naiknya ke pesawat Solo Untung belum take off  2 meiskeyoe pernah salah beli tiket pesawat berangkatnya hari ini belinya tiket untuk bulan depan  3 putrirdlestari pernah ikut kompetisi AbangNone Kencur versi anak2nya Abnon  4 dyahwie ketika acara Kartinian di SMA pernah pakai sarung baju koko dan kopiah  5 Chiro calon PhD yang gak punya IG  orang yang mencetuskan nama SabangMerauke Seribu Anak Bangsa Merantau untuk Kembali  6 jhuzzein pernah hampir diculik di Amman Jordan  7 Tidar pernah niat banget foto di depan berbagai tempat yang bernama Tidar toko Tidar SDN 01 Tidar jalan Tidar dll dan fotonya dikompilasi  __  Fakta mana yang paling bikin senyum2 ,https://www.instagram.com/p/CCBC7nCBnYX,835,16
8,28,6,2020,ayukartikadewi,Apa hubungannya STMJ  dengan Adaptasi Kebiasaan Baru  __  Bener gitu STMJ bisa membantu mencegah penularan COVID19  Jangan bingung apalagi panicbuying berkarduskardus STMJ dari minimarket terdekat  Mendingan simak obrolan saya Kang ridwankamil dan Kak gambarnana  Salam STMJ ,https://www.instagram.com/p/CB9dMwVBjaf,950,11
17,25,6,2020,ayukartikadewi,Biasanya saya bilang jangan dengerin apa kata orang  Nah kali ini saya mau bilang jangan selalu percaya pada otak sendiri  Kenapa gitu  Otak kita sering lupa dan gampang terdistraksi  __  Kita sedang cek email dan ada request dari rekan kerja untuk melakukan A Trus tiba2 ada email lain masuk dan memberitahukan tentang B Trus ada email lain lagi yang meminta approval C  Ketika menjelang deadline seseorang nanya kerjaan A sudah beres Belum Lupa  Karena gak dicatet dengan rapi di todolist  Tips sederhana delegasikan tugas otak ke catatan Kalau tidak bisa langsung dikerjakan catat Disiplinlah mencatat Boleh di hp boleh di buku catatan asalkan konsisten di tempat yang sama  Kalau saya selalu punya catatan to do list di buku catatan Kalau sedang tidak bawa buku saya catat dulu di hp nanti saya pindahkan ke buku catatan   Otak kita tu sibuk sekali Riuh rendah dengan berbagai pikiran dan ingatan Wajar kalau lupa Jadi ya memang harus ada back upnya  Nah yang bisa kita kontrol adalah kualitas catatannya akurat lengkap benar dan aktual selalu diperbarui  Otak perlu dibantu dengan mencatat dan perlu ditenangkan dengan meditasi,https://www.instagram.com/p/CB2wGeEhGAn,1287,26
19,20,6,2020,ayukartikadewi,4 tahun bersama ronnyarmando  Bermula dari bekerja bareng setahunan di Balaikota ketika masa Gubernur BTP trus sama2 kehilangan pekerjaan  __  Ketika saya hampir join ke sebuah company tiba2 ada yang mengenalkan saya dengan Indika Foundation Seminggu pertama ketika masih sendirian di kantor saya teringat Ronny Ron mau gak bantuin gw bikin proposal 3 minggu aja  3 minggu ternyata menjadi 3 tahun Sekarang Ronny adalah Director di Indika Foundation  Ini adalah foto tahun lalu ketika kami dapat kesempatan ke Madrid untuk Intercultural Innovation Award dan tak diduga kami dapat juara satu dari lebih dari seribu project yang masuk  Kami belajar banyak selama 3 tahun ini tentang fundraising dan project management tentang kurikulum dan pengukuran tentang organisasi dan gerakan  Dan mungkin yang paling penting tentang diri sendiri tentang leadership tentang kindness  __  Ultahnya Ronny sih udah bulan lalu ya tapi gpp deh anggap aja ini post ultah  So happy to witness your growth all these years Thank you Ron for everything,https://www.instagram.com/p/CBqDlJmhkql,704,3
18,19,6,2020,ayukartikadewi,Kalau kamu tersesat mungkin kamu tidak punya peta jalannya  deelestari sekitar sebulan lalu ketika saya ikut workshop menulisnya  Saya tercenung  Saya sudah mulai menulis buku mindfulness ini setahun lalu tapi berhenti di tengah jalan Dan memang benar saya berhenti karena tidak tahu harus menuju ke mana dan harus menulis tentang apa lagi  Sesuai saran Dee Lestari saya membuat kontrak Maka hari itu juga saya menuliskan kontrak di buku tulis saya  Isinya saya berjanji akan menulis sebanyak sekian kata dalam sekian chapter Draft awal keseluruhan naskah ini akan selesai pada tanggal 19 Juni 2020 yep hari ini Kalau tidak selesai saya akan mentraktir makan seorang sahabat selama SEBULAN PENUH  Saya masih punya waktu sampai jam 12 malam  tapi saya optimis  Give me strength  Ini adalah foto saya dan peta jalan yang saya buat di pintu kulkas saya Terima kasih deelestari Youve been an inspiration for me to read now youve helped me to write  Update naskahnya beres jam 2321  We did it guys  __  Foto virtual oleh sweetescape,https://www.instagram.com/p/CBnYYT8BXKJ,1445,43
13,19,6,2020,ayukartikadewi,its okay to rest its okay to take a break its okay to slow down its okay if things dont go according to plan its okay if feel lost its okay to make mistakes  its okay not to be okay  its okay really not everything is your fault,https://www.instagram.com/p/CBm2lnWhgmr,785,12
20,18,6,2020,ayukartikadewi,Ibadah di masjid tu selalu lebih afdhal benergitu  __  Video2 benergitu akan ngajakin kita untuk beragama dengan bernalar kritis  __  Video ini ada juga di YouTube bitlybenergitu2  Kolaborasi rame2an indikafoundation peacegenid milenialislami ,https://www.instagram.com/p/CBlABaKB2sl,197,1
18,17,6,2020,ayukartikadewi,Circle of control  influence  concern  Satu ilmu yang saya ingat dari bukunya Stephen Covey 7 Habits adalah tentang circle of influence vs circle of concern  Kemudian saya nemu ada yg menyebutkan ada 3 jenis  1 CIRCLE OF CONTROL yaitu halhal yang bisa kita kontrol misal apa yang kita makan apa yang kita beli dll  2 CIRCLE OF INFLUENCE yaitu halhal yang bisa kita pengaruhi tapi kita tidak punya kontrol penuh misal kesuksesan bisnis hasil perlombaan yang kita ikuti  3 CIRCLE OF CONCERN yaitu halhal yang kita pikirkan tapi tidak bisa kita kontrol misal gosip selebriti bencana alam  __  Kita akan menjadi manusia yang lebih efektif jika kita bisa berfokus pada hal2 yang ada di circle of control dan circle of influence Jangan habiskan energi mengkhawatirkan hal2 yang ada di circle of concern  Konsep yang sangat mudah dipahami kan  Yang ternyata sulit adalah memilah hal apa seharusnya masuk di circle yang mana  __  Contoh Perasaan si dia ke kita ada di circle of influence Tapi sering dikira ada di circle of control  Kita bisa pengaruhi perasaannya tapi kita tidak punya kontrol Tapi kadang2 kita menjadi stres karena kita mengira bahwa itu di dalam circle of control sehingga tidak bisa terima kalau cinta bertepuk sebelah tangan  __  Atau bahkan ada yang mengira ini ada di circle of concern Mengira kita tidak bisa pengaruhi sama sekali dan menyerah aja  __   Contoh lain Kesehatan kita ada di circle of influence Apa yang kita makan seberapa sering kita berolahraga apakah kita merokok ada di circle of control Genetis ada di circle of concern  Kalau kita keliru memasukkan aspek apa di circle yang mana kita jadi abai karena kita mengira kesehatan kita ada di dalam circle of concern Kita lupa bahwa ada halhal yang seharusnya bisa kita kontrol   Contoh lagi Dapat beasiswa ada di circle of influence Upaya kita ada di circle of control  Kalau kita sudah bisa membedakan ini maka kita akan lebih ringan dalam menerima apapun hasilnya  __  Mari tebak2an  hal2 ini masuk di circle yang mana 1 Pake masker kain tiap keluar rumah 2 Berat badan 3 Cuaca 4 Kelembaban udara di rumah 5 Etnis diri kita  Komen yak ,https://www.instagram.com/p/CBiNRtiBtuS,1119,21
18,14,6,2020,ayukartikadewi, __  Tidur adalah hal yang sepertinya gampang Bayi saja bisa tidur Tapi kenapa orang dewasa kadang2 susah tidur  Saya pernah mengalami masa2 susah tidur Biasanya sih karena kebandelan saya sendiri   Sekarang saya sudah kapok  dan berusaha untuk melakukan langkah2 spesifik agar KUALITAS tidur saya baik  KUANTITAS tidur saya cukup  PROSES tertidur mudah  Tidur bukanlah hal yang bisa diremehkan Kita kadang2 menganggap tidur sebagai hal yang menghambat produktivitas padahal tidur justru bikin kita makin produktif  __  Mengutip buku Why We Sleep ada 2 jenis fase tidur REM rapid eye movement dan NonREM REM adalah fase ketika kita bermimpi sehingga bola mata kita bergerakgerak dengan cepat Ternyata kedua fase ini ada fungsinya masingmasing  Ketika REM sleep otak kita menghubungkan neuronneuronnya sehingga kita bisa berpikir lebih kreatif dan secara emosi lebih stabil Ketika NREM otak membersihkan diri dari toxin membangun critical thinking rational decision making dan problem solving  Mari kita ulangi sekali lagi paragraf di atas Tidur bisa membuat kita lebih kreatif emosi lebih stabil kita lebih bisa berpikir kritis mengambil keputusan dengan rasional dan membuat kita bisa memecahkan masalah lebih baik Luar biasa sekali kan  __  Kalau dibalik apa sih dampaknya kalau kita kurang tidur Berdasarkan risetriset yang dikumpulkan di buku ini ada beberapa dampak kalau kita tidur kurang dari 8 jam sehari  Secara FISIK bisa melemahkan sistem imun meningkatkan risiko kanker dan penyumbatan arteri dll  Secara PSIKIS bisa berkontribusi pada depresi anxiety kepanikan suicidality keinginan bunuh diri dan lainlain  Secara HABIT kebiasaan bisa meningkatkan nafsu makan meningkatkan kemungkinan kecelakaan di jalan dan ketika berolahraga dan lainlain  Dalam masa pertumbuhan kurang tidur bahkan bisa menghambat perkembangan otak Gawat kan  __  Saya memetakan tabel permasalahan tidur di slide kedua Psst tabel ini akan ada di buku saya  Anggap aja bocoran  Mari2 cerita teman2 punya kesulitan yang mana Kuantitas kualitas atau proses ,https://www.instagram.com/p/CBadXybhQtS,1034,36
9,13,6,2020,ayukartikadewi,MORE JOY or LESS PAIN  Kita kadang2 punya rencana untuk memulai suatu kebiasaan baik atau menghentikan kebiasaan buruk tapi gak semua terlaksana Alasan yang sering muncul males  Sama kok saya juga gitu  __  Ada dua cara untuk membantu kita  1 MORE JOY  BACA BUKU 30 menit di pagi hari Saya sering beralasan sibuk maka gak sempat baca Padahal saya punya waktu untuk main Instagram  Maka saya mencoba untuk baca buku 30 menit tiap pagi di tempat tidur Gak berhasil  Lalu saya pindah tempat Ternyata saya lebih suka baca di depan pintu kaca supaya saya bisa kena sinar matahari dan bisa sesekali melihat ke luar  Lumayan berhasil  __  __  2 LESS PAIN  YOGA Saya sudah sering bertekad ingin lebih rutin yoga tapi selalu gagal Ternyata saya males untuk ngambil yoga mat di dalam lemari dan mengembalikannya ke dalam lemari  Lalu saya coba untuk meletakkan yoga mat di rak terbuka di dekat tempat saya biasa beryoga  Tiba2 saya jadi lebih sering yoga  Karena gampang   MAKAN BUAH SAYUR Saya malas makan buah sayur Bahkan kadang2 buah sayur yang sudah ada di kulkas tidak termakan  __  Untuk mengurangi keribetan saya pilih buah yang gampanggak perlu dikupas pisang buah naga berries dan sayur yang bisa dimakan mentah bayam timun tomat kale dan saya jus aja semuanya  __  Gampang Gak perlu ngunyah  __   OLAHRAGA Saya selalu malas disuruh olahraga Kalau renang ribet harus ganti baju renang dan setelahnya harus bawa2 baju basah lalu mencuci baju renang dan handuk yang bau kaporit Kalau ikut kelas yoga jauh Kalau jalan di luar udara Jakarta gak sehat  Banyak lah alasannya  __  Akhirnya saya beli walking pad semacam treadmill kecil yang bisa dilipat Dan dalam dua minggu saya berubah dari orang yang selama WFH gak pernah jalan sama sekali menjadi 10000 langkah per hari karena gak ribet Saya bisa jalan ketika masih pakai baju tidur atau saya bisa jalan ketika meeting  __  Untuk mengubah kebiasaan gak cukup hanya dengan niat tapi harus pakai sistem  Teman2 ada idepengalaman apa ketika mengubah kebiasaan Cerita dong kalian increase the enjoyment atau reduce the pain,https://www.instagram.com/p/CBW52qPBBlK,1503,46
18,12,6,2020,ayukartikadewi,1  Feedback adalah proses penting agar kita bisa terus bertumbuh dan jadi manusia yang lebih baik Tentu saja feedback harus diberikan dengan respectful dan kind dengan tujuan sepenuh hati agar ia menjadi manusia yang lebih baik Kalau tujuannya adalah untuk menjatuhkan apalagi mempermalukan namanya bukan feedback  __  Suatu hari setelah kami saling memberikan feedback ada seorang tim saya nanya Apakah Kak Ayu ada target KAPAN tepatnya saya harus menjadi orang yang lebih baik __  Jawaban saya tidak ada target tanggalnya Yang jelas kamu harus terusmenerus jadi manusia yang sedikit lebih baik setiap hari  Di buku Atomic Habit disebutkan kalau kita berusaha jadi 1 lebih baik dibandingkan hari kemarin ya satu persen aja maka pada harihari pertama kita mungkin belum terlalu bisa melihat hasilnya  Tapi pada akhir hari ke30 kita akan 35 lebih baik Dan pada akhir hari ke365 kita akan 37 KALI lebih baik Swipe deh untuk lihat kalkulasinya  Tentu saja ini kalkulasi matematis yang belum tentu realistis tapi poinnya adalah asalkan kita menargetkan menjadi manusia yang lebih baik 1 saja setiap harinya kita akan bisa meraih banyak improvement  Jangan sedih kalau progresnya dikit Gpp Asal berprogres terus  Consistent baby steps is key __  Foto  sedang wall squat by sweetescape,https://www.instagram.com/p/CBVXPw2hrN1,1076,21
19,10,6,2020,ayukartikadewi,Upaya adalah soal memperbesar atau memperkecil KEMUNGKINAN  Pakai masker gak akan menjamin kita gak kena COVID19 tapi bisa memperkecil kemungkinannya Hidup sehat dan gak merokok gak akan menjamin kita gak akan kena kanker bisa memperkecil kemungkinannya Pakai helm gak akan menjamin kita gak cedera kepala kalau kecelakaan tapi memperkecil kemungkinannya  Kerja bener gak akan menjamin kita naik jabatan tapi memperbesar kemungkinannya Ke psikolog gak akan menjamin kondisi psikis kita membaik tapi memperbesar kemungkinannya Bikin komunitas anak muda gak akan menjamin Indonesia jadi lebih baik tapi memperbesar kemungkinannya  Begitu juga halhal lain dalam hidup  ___  Nah tapi kita kadang2 bersikap fatalis Ah ngapain pakai masker Dokter yang sudah pakai APD lengkap aja masih ketularan Ah ngapain susah2 hidup sehat Tetanggaku sehat banget tapi kena kanker juga Ah ngapain repot2 ngurusin komunitas Gak bakalan ngefek lah Indonesia kan luas banget  Padahal justru seharusnya kebalik kan ya  __  Kalau dokter udah pakai APD aja masih bisa kena makanya kita harus pake masker Kalau orang udah hidup sehat aja masih bisa sakit makanya kita harus makan yang bener  Kalau Indonesia sekarang banyak yang perlu dibenerin makanya kita harus bantuin  __  __  Ketika kita berupaya bukan kepastian yang kita cari tapi kita sedang menggeser titik kemungkinan  Selamat berjuang ,https://www.instagram.com/p/CBQQ0WQBbt5,736,26
17,7,6,2020,ayukartikadewi,Saya sedang nulis buku  __  Deg2an  karena sedang ngebut nulisngedit ngejar deadline yang semakin dekat dan karena harap2 cemas semoga tulisannya bermanfaat  Topik besarnya adalaaah tentang mindfulness dalam keseharian  Kirakira isinya berisi pemahaman saya tentang meditasi tentang stres dan emosi serta tentang kegagalan dan ketakutan  Nah saya butuh bantuan teman2 nih  __  Tulis dong di komen  1 Pertanyaan apaaa aja tentang topik2 ini Bisa tentang istilah yang belum dipahami tentang miskonsepsi atau tentang tips2 Anything  2 Judulnya apa ya  __  Maaciiiiii temanteman __  ps uuuu banyak yang komen  syenang ini beneran saya bacain dan saya catetin satu yaaa terima kasihhh  __  __  sweetescape,https://www.instagram.com/p/CBIWOM4hK9H,1590,97
10,6,6,2020,ayukartikadewi,natgeoindonesia terima kasih udah ngajakin ngobrol  __  Saya pernah punya cita2 jadi jurnalis Di SMA 5 Surabaya saya aktif di Lensa 5 koran dinding Di Univ Airlangga saya aktif di lembaga pers Sektor  Makanya kalau ada interview2 seru gini saya jadi mengingat kembali masa2 saya nginterview orang lalu ngedit tulisan berjam2  Rasanya bangga sekali melihat karya saya muncul di cetakan halaman sekian  __  Pelajaran penting dari ikut organisasi pers  1 ASKING THE RIGHT QUESTIONS  Saya biasa meluangkan waktu untuk menyusun pertanyaan yang paling tepat untuk menguak lapisan informasi yang ada di otak narasumber  Sampai saat ini skill BERTANYA adalah salah satu skill yang paling penting buat saya supaya meeting2 bisa efektif   2 CRAFTING THE STORY  Saya belajar untuk BERCERITA tidak hanya menuangkan data dan informasi  Kesalahan umum yang dilakukan orang ketika bikin ppt memiliki mindset slide by slide Informasi disampaikan jadi terpatah2 meloncat2 dari slide satu ke yang lain  Padahal otak manusia tidak mencerna slide Kita terbiasa dengan mencerna satu CERITA utuh  Maka salah satu hal yang selalu saya lakukan sebelum bikin ppt adalah bikin STORYLINE Bukan alur presentasi loh Alur cerita  Ppt berfungsi memberikan ilustrasi tambahan pada cerita kita bukan sebaliknya  Ini berlaku juga untuk ppt pekerjaan yang biasanya ada data dan angka ya Semua bisa jadi cerita  David Ogilvy pernah berkata Write the way you talk Naturally   3 BERNALAR KRITIS BERPIKIR RUNUT  Lagi2 saya mengutip David Ogilvy People who think well write well  Woolly minded people write woolly memos woolly letters and woolly speeches  Menulis melatih saya untuk bernalar kritis karena saya harus mempertanyakan pemahaman saya dan merevisi pendapat saya setelah mendapatkan informasi baru dan berpikir runut karena harus menjahit banyak info menjadi satu jalinan cerita  ___  NatGeo Indonesia edisi Juni 2020 Interview dilakukan via telepon fotonya dari stok lama,https://www.instagram.com/p/CBFAhWBhIG6,1009,23
18,4,6,2020,ayukartikadewi,Susah banget untuk ngebenerin hidup  __  Seberapa sering kita berusaha untuk memulai kebiasaan baru tapi akhirnya bubar dan kembali ke kebiasaan lama  Makan sehat olahraga baca nabung tidur cukup langsung cuci piring setelah makan  Atau seberapa sering kita berusaha untuk menyelesaikan sebuah tugas tapi berhenti di tengah jalan  Ngerjakan skripsi nulis buku bikin presentasi  ___  Memulai dan mempertahankan kebiasaan baik serta menyelesaikan sebuah tugas besar memang susah  Saya mau kasih tips yang saya baca di buku Atomic Habit  Namanya Minimum Viable Effort  Setiap kali kita memulai kebiasaan baru atau sebuah tugas biasanya kita udah ciut duluan melihat betapa sulitnya melakukan ini  Akibatnya bisa ditebak kita gak majumaju  Minimum Viable Effort adalah satu hal yang sangat kecil sangat sederhana sangat mudah untuk dilakukan yang GAK MUNGKIN GAK BISA dilakukan  Mulailah dengan hal itu  Kalau gak sempat meditasi coba deh meditasi semenit aja  Gak mungkin kan gak punya waktu semenit  Kalau terlalu capek untuk olahraga coba deh jalan 5 menit aja  Masih kuat kan jalan 5 menit  Kalau gak tau harus melanjutkan skripsi bagaimana coba deh tulis aja 1 paragraf  Masih punya tenaga kan untuk tulis 1 paragraf  Kalau cucian piring numpuk dan bikin males cuci deh 2 gelas aja  Bisa dilakukan sebelum tidur kan  Langkah pertama adalah yang paling berat  Dan biasanya kalau kita udah memulai langkah selanjutnya akan jauh lebih ringan  ___  Dan ketika kita sedang berusaha membangun kebiasaan baru lebih baik kita melakukannya sedikit2 tapi rutin daripada banyak tapi cuma sesekali  Kalau saya sedang berusaha rutin nulis  Teman2 sedang berusaha punya kebiasaan apa ,https://www.instagram.com/p/CBAw8lJhaGR,479,48
20,31,5,2020,ayukartikadewi,Kehidupan melatih kita untuk stres  Hah gimana  Kehidupan modern yang penuh tuntutan dan serba cepat secara gak langsung membuat otak kita untuk selalu stres  Padahal otak kita seperti otot sangat bisa dilatih  Kalau kita sering stres dan lupa berlatih untuk rileks bisa ditebak bagaimana suasana batin kita seharihari susah tidur karena banyak pikiran gampang terpancing emosinya dan merasa gak tenang  Trus gimana dong  Cek deh saran dari Mas rezagunawan ,https://www.instagram.com/p/CA2rX9ZBs54,2022,42
12,29,5,2020,ayukartikadewi,3 hal yang sering masuk catatansyukur saya selama pandemi  makanan lebih sehat karena tiap hari masak kalau dulu pasti makan di luar atau gofut  bisa lebih sering olahraga jalan di treadmill dan yoga kalau dulu banyak waktu habis di perjalanan  lebih sering video call sama teman2 lama kalau dulu selalu susah cari waktu ketemuan   Kamu cerita dong apa yang masih bisa disyukuri di tengah pandemi ini  __  Credit  sweetescape,https://www.instagram.com/p/CAwn7mjhPg5,1545,58
